,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse,METRIC_mae,METRIC_max_norm,filename,STATE_DICT_PATH
44,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2349.0,1199,2348,3.4761433601379395,20.0,-0.1,15.0,0.016402745619416237,0.012924798764288425,0.036442071199417114,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-23-54.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-23-54.pth
45,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8999.0,4199,8998,15.710745334625244,50.0,-0.1,15.0,0.019039835780858994,0.01416604220867157,0.05292829871177673,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-07 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-07 (1).pth
46,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,4199,10000,17.56571102142334,,,,0.01921551488339901,0.014433127827942371,0.04750490188598633,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-07 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-07 (2).pth
47,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10499.0,4199,10498,18.56794834136963,20.0,0.1,15.0,0.018948029726743698,0.014576144516468048,0.045832693576812744,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-07 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-07 (3).pth
48,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,11999.0,4199,11998,21.34441328048706,50.0,0.1,15.0,0.01892996020615101,0.01428206916898489,0.04367193579673767,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-07 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-07 (4).pth
49,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2599.0,1499,2598,4.010620355606079,20.0,-0.1,15.0,0.018778016790747643,0.013995848596096039,0.05279889702796936,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-07.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-07.pth
50,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6499.0,4349,6498,10.433293342590332,20.0,0.1,15.0,0.018642785027623177,0.015686046332120895,0.03526124358177185,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-32 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-32 (1).pth
51,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6749.0,4349,6748,10.803505420684814,50.0,-0.1,15.0,0.01932312361896038,0.01616014912724495,0.03722980618476868,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-32 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-32 (2).pth
52,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,7999.0,4349,7998,12.76090407371521,50.0,0.1,15.0,0.01988860033452511,0.016474898904561996,0.046289101243019104,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-32 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-32 (3).pth
53,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1799.0,299,1798,2.6670291423797607,20.0,-0.1,15.0,0.02172585390508175,0.016584079712629318,0.046721503138542175,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-32.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-32.pth
54,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3499.0,449,3498,6.15588641166687,50.0,-0.1,15.0,0.019460415467619896,0.014681592583656311,0.05064460635185242,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-48 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-48 (1).pth
55,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4299.0,449,4298,7.575456142425537,20.0,0.1,15.0,0.02532937005162239,0.021086029708385468,0.0646178126335144,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-48 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-48 (2).pth
56,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5799.0,449,5798,10.142529010772705,50.0,0.1,15.0,0.020938578993082047,0.01574835553765297,0.04915738105773926,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-48 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-48 (3).pth
57,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1999.0,449,1998,3.4283058643341064,20.0,-0.1,15.0,0.020162032917141914,0.015408920124173164,0.054288893938064575,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-24-48.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-24-48.pth
58,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3299.0,1499,3298,7.236775636672974,20.0,0.1,15.0,0.020558897405862808,0.017297759652137756,0.04894283413887024,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-02 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-02 (1).pth
59,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4449.0,1499,4448,9.926249742507935,50.0,-0.1,15.0,0.02084220014512539,0.016708899289369583,0.04928010702133179,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-02 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-02 (2).pth
60,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4799.0,1499,4798,10.736132383346558,50.0,0.1,15.0,0.021935319527983665,0.017124546691775322,0.0560012087225914,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-02 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-02 (3).pth
61,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2999.0,1499,2998,6.544771671295166,20.0,-0.1,15.0,0.020091861486434937,0.016532540321350098,0.049682289361953735,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-02.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-02.pth
62,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2599.0,199,2598,5.471515893936157,20.0,0.1,15.0,0.020940661430358887,0.016406219452619553,0.05211940407752991,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-16 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-16 (1).pth
63,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2699.0,199,2698,5.732773065567017,50.0,-0.1,15.0,0.020484276115894318,0.015805546194314957,0.043993979692459106,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-16 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-16 (2).pth
64,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4099.0,199,4098,9.256474733352661,50.0,0.1,15.0,0.02058408409357071,0.015455161221325397,0.04763767123222351,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-16 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-16 (3).pth
65,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1249.0,199,1248,2.8382880687713623,20.0,-0.1,15.0,0.019779102876782417,0.01490244921296835,0.05548182129859924,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-16.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-16.pth
66,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2199.0,249,2198,5.550107955932617,20.0,0.1,15.0,0.02192635089159012,0.01722685992717743,0.05209694057703018,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-29 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-29 (1).pth
67,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3249.0,249,3248,8.148069143295288,50.0,-0.1,15.0,0.02124607563018799,0.017106521874666214,0.053124070167541504,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-29 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-29 (2).pth
68,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3699.0,249,3698,9.259744644165039,50.0,0.1,15.0,0.022045211866497993,0.017927365377545357,0.0622042715549469,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-29 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-29 (3).pth
69,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1799.0,249,1798,4.53486442565918,20.0,-0.1,15.0,0.021356474608182907,0.01708044856786728,0.048713743686676025,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-29.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-29.pth
70,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2599.0,2449,2598,4.362541437149048,20.0,0.1,15.0,0.01867804490029812,0.01399028580635786,0.05037680268287659,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-42 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-42 (1).pth
71,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3749.0,3749,3748,6.305860996246338,50.0,-0.1,15.0,0.01855088584125042,0.014238633215427399,0.046978503465652466,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-25-42 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-25-42 (2).pth
