,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,MODEL,VARIATIONAL_FAMILY,PRIOR_HYPERPARAMETERS,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,HOW_OFTEN,FUNCTIONAL,PROJECTION_METHOD,LIKELIHOOD_STD,N_MC_SAMPLES,WEIGHTING,DEFAULT_INITIALIZATION,EXTRA_STD,N_POSTERIOR_SAMPLES_EVALUATION,N_POSTERIOR_SAMPLES,SHOW_DIAGNOSTICS,EXACT_WEIGHT_KL,N_MEAS,MEASUREMENT_SET_SAMPLER,GAUSSIAN_APPROXIMATION,SSGE_HYPERPARAMETERS,APPROXIMATE_GAUSSIAN_MEAN,POST_GP_ETA,MAKE_GIF,TITLE,SHOW_PLOT,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_95_coverage,METRIC_median_avg_inverval_score,METRIC_quantile_uncertainty_vs_accuracy_slope,METRIC_quantile_uncertainty_vs_accuracy_cor,METRIC_extrapolation_quantile_uncertainty_vs_proximity_slope,METRIC_quantile_uncertainty_vs_proximity_cor,METRIC_interpolation_quantile_uncertainty_vs_proximity_slope,METRIC_extrapolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_min,METRIC_pm2_std_uncertainty_vs_accuracy_slope,METRIC_pm2_std_uncertainty_vs_accuracy_cor,METRIC_extrapolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_pm2_std_uncertainty_vs_proximity_cor,METRIC_interpolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_extrapolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_min,filename,STATE_DICT_PATH
119,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,HARD,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,25,4599.0,2699,4598,113.4647741317749,25.0,0.05,15.0,551.7546702067058,0.07860894501209259,0.08295854181051254,0.06870994716882706,0.07374409586191177,0.15087075531482697,0.14992156624794006,0.03653990849852562,1.0,0.3267764747142792,0.4729011933312048,0.18926236157286838,0.1357813801358222,-0.6257851525512089,-0.09642004563512256,0.14138175547122955,0.10105350613594055,0.08889111876487732,0.22705670520035703,0.08778024270668494,0.07619139287260386,-0.7134021469844909,-0.06027285851560809,0.0847027525305748,0.04999975487589836,0.07391799241304398,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-23-27.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-23-27.pth
120,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,HARD,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,26,18549.0,16849,18548,201.71115040779114,25.0,0.05,15.0,638.5540100097656,0.03517357259988785,0.03622719272971153,0.022354580461978912,0.023383520543575287,0.146320179104805,0.14970333874225616,0.01281922310590744,0.9666666984558105,0.17814601957798004,1.241640789309078,0.5089068087712703,0.095042365306539,-0.5070872108110743,-0.07279591964027478,0.10955145955085754,0.09147879481315613,0.045817017555236816,1.1888844440798456,0.5094070878702925,0.06705554551283555,-0.5635055086548029,-0.047418930120573334,0.06565248966217041,0.04481358826160431,0.037431251257658005,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-33-17 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-33-17 (1).pth
121,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,HARD,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,26,20000.0,16849,20000,218.66691756248474,,,,605.1611673990885,0.031434476375579834,0.030280636623501778,0.022903399541974068,0.022185448557138443,0.11623150110244751,0.10874399542808533,0.013199765235185623,1.0,0.18989597260951996,2.195725294622293,0.4881459667229384,0.06275029582953583,-0.5179706159707754,-0.07035574210988405,0.09518909454345703,0.0882544070482254,0.04193563759326935,2.488201429279759,0.4860539291809945,0.055189012463482574,-0.4728346306843365,-0.04661919523420301,0.06524734199047089,0.05648300051689148,0.037941351532936096,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-33-17 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-33-17 (2).pth
122,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,HARD,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,26,24499.0,20349,24498,266.30840516090393,75.0,0.05,15.0,643.9243286132812,0.03192022815346718,0.030264927074313164,0.022020207718014717,0.021051868796348572,0.12554368376731873,0.1183018684387207,0.014702912420034409,1.0,0.18090417981147766,1.682564132462338,0.3956074785936502,0.07524806189178582,-0.5019802824667241,-0.05567545909885893,0.08217912912368774,0.06741023063659668,0.047631412744522095,1.8396530420789423,0.38395461479236914,0.06623159503695432,-0.5380507633597817,-0.03857224393753099,0.07159487903118134,0.039959609508514404,0.039112892001867294,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-33-17 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-33-17 (3).pth
123,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,HARD,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,26,30000.0,20349,30000,326.706729888916,,,,628.3971374511718,0.032862741500139236,0.03271716460585594,0.02330377884209156,0.022722452878952026,0.12333576381206512,0.1267772614955902,0.01386299543082714,0.9666666984558105,0.17949168384075165,2.4324724327438427,0.47399626106210047,0.09647520149567479,-0.6262268401495088,-0.05841977072337502,0.07994228601455688,0.053170837461948395,0.05174213647842407,2.316067793894463,0.47578007023153246,0.06368312836749992,-0.6950406851053538,-0.046094751486770634,0.045665837824344635,0.036322906613349915,0.03963359072804451,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-33-17 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-33-17 (4).pth
124,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,HARD,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,data_only,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,26,10000.0,9649,10000,111.175372838974,,,,901.6961791992187,0.04674233868718147,0.04698877036571503,0.03147083893418312,0.031380124390125275,0.15193748474121094,0.15816408395767212,0.015262367203831673,0.9666666984558105,0.2000179886817932,1.1382076648770054,0.46160147370632554,0.11638593928526082,-0.6754740589247649,-0.07613623050372938,0.11819201707839966,0.06230828911066055,0.05897742509841919,1.087148155734251,0.465926264818917,0.06613485383132066,-0.6783039382306172,-0.06283721650661628,0.06660906970500946,0.04917364940047264,0.045731235295534134,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-33-17.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-33-17.pth
125,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,27,1299.0,1099,1298,34.47637486457825,25.0,0.15,15.0,46264.00029296875,0.11744801700115204,0.11033222079277039,0.10838353633880615,0.10181788355112076,0.2553088963031769,0.2519625127315521,0.1025514155626297,1.0,1.3613524436950684,1.688659607253279,0.5218288818947231,0.34925230905069393,-0.6757827891591651,-0.3207449823101118,0.24864619970321655,0.24302560091018677,0.4241247773170471,1.6795258520303316,0.4855307998882135,0.21213889845488346,-0.7371008313458747,-0.25688817787337903,0.1334642767906189,0.15213021636009216,0.33193209767341614,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-38-48 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-38-48 (1).pth
126,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,27,3749.0,1099,3748,92.50558614730835,75.0,0.05,15.0,26244.569067382814,0.08306758850812912,0.07873963564634323,0.05162496119737625,0.04888201132416725,0.2184925079345703,0.20908260345458984,0.05783070623874664,1.0,0.8973802328109741,-1.5345334644381687,-0.7184426302450697,0.23495794638054382,-0.6584798768482468,-0.23826177011662097,0.25492221117019653,0.1746281087398529,0.23929129540920258,-1.660709732116897,-0.7119435847027497,0.20121922251627533,-0.6767471627586857,-0.19515938082141981,0.16696038842201233,0.13404718041419983,0.20758847892284393,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-38-48 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-38-48 (2).pth
127,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,27,10000.0,8799,10000,243.10846781730652,,,,8516.959041341146,0.05520308017730713,0.05203342065215111,0.0435500405728817,0.03863004967570305,0.169181227684021,0.16866236925125122,0.028374318033456802,1.0,0.34025901556015015,3.8149852578326096,0.4691050631705845,0.17465155020452064,-0.5979136910872406,-0.17709762359937756,0.19509580731391907,0.1433967798948288,0.07764932513237,4.081391649604928,0.5096983518864662,0.1445501979377858,-0.5794103544520224,-0.11381616878917446,0.13045555353164673,0.09400635212659836,0.06941567361354828,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-38-48 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-38-48 (3).pth
128,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,27,20000.0,18349,20000,481.07589316368103,,,,1521.269901529948,0.03403068333864212,0.03316937014460564,0.026307841762900352,0.02525368519127369,0.11245547235012054,0.11162471771240234,0.015129454433918,1.0,0.14938898384571075,3.3533530471109176,0.47564123401578595,0.25892543743099317,-0.5327810214426355,-0.08682967978164387,0.23977407813072205,0.09060390293598175,0.023355111479759216,3.535414960085134,0.49283420106779624,0.16669927769143553,-0.5271591955873501,-0.07596469928459865,0.14719170331954956,0.07477396726608276,0.019423775374889374,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-38-48 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-38-48 (4).pth
129,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,27,26999.0,26399,26998,653.4103560447693,75.0,0.15,15.0,473.5391103108724,0.030130494385957718,0.029304489493370056,0.023468317463994026,0.02253010869026184,0.09483499825000763,0.09106531739234924,0.01099765207618475,0.8333333730697632,0.08918225765228271,6.073487561535381,0.599120597003403,0.1912511463282246,-0.5455213894074635,-0.07097495572449235,0.18727928400039673,0.06780034303665161,0.020373135805130005,6.19380305597522,0.5709326448412784,0.1469741488983533,-0.526538650289147,-0.053730627118657746,0.14198005199432373,0.06058580428361893,0.015622219070792198,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-38-48 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-38-48 (5).pth
130,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,27,1299.0,1099,1298,33.435808420181274,25.0,0.05,15.0,41709.33474934896,0.06919081509113312,0.07696875929832458,0.04647644981741905,0.06585728377103806,0.2670550048351288,0.22670966386795044,0.09216740727424622,1.0,1.4768362045288086,1.5009013301824599,0.5904205996781071,0.28968669652566664,-0.455344835731843,-0.2661320128263034,0.19633299112319946,0.2867281138896942,0.42298513650894165,2.0019924632382833,0.5511895841384387,0.24874694165907016,-0.6714041576551704,-0.22137515669253735,0.1963779628276825,0.15775465965270996,0.3530852198600769,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-38-48.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-38-48.pth
131,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,28,1299.0,49,1298,16.506260633468628,25.0,0.15,15.0,89593.54739583333,0.1795174777507782,0.15271560847759247,0.17378175258636475,0.1438019871711731,0.23248562216758728,0.20558814704418182,0.12156668305397034,1.0,1.3513445854187012,-1.1594349098405416,-0.5691031645549834,0.26765551595217,-0.5828471616252334,-0.28061357832493683,0.18931365013122559,0.21980684995651245,0.43272727727890015,-0.8217686029438135,-0.3628426020859447,0.19766304598614076,-0.6802661715346126,-0.18892705610647603,0.12920844554901123,0.12391878664493561,0.32470932602882385,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-49-45 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-49-45 (1).pth
132,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,28,3749.0,1649,3748,42.4617555141449,75.0,0.05,15.0,34279.845865885414,0.08343193680047989,0.09628388285636902,0.07380939275026321,0.0859144926071167,0.16739878058433533,0.194826140999794,0.06710529327392578,1.0,0.9752772450447083,-2.7321227708371185,-0.6161000160437914,0.16971169545469486,-0.7003210575954091,-0.2773584074599622,0.13583165407180786,0.19254153966903687,0.25115278363227844,-2.0329099376299573,-0.616507018495264,0.18092726554802543,-0.7226548955130975,-0.19736867913855172,0.13268384337425232,0.12651176750659943,0.2281895875930786,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-49-45 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-49-45 (2).pth
133,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.36787944117144233, 'sigma2': 0.00033546262790251185}",Adam,0.001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 400}",False,,False,,False,,,,True,28,3799.0,3749,3798,44.149892807006836,75.0,0.15,15.0,32815.35797526042,0.08116801828145981,0.0931338369846344,0.07172093540430069,0.08406174182891846,0.2315308302640915,0.255298912525177,0.060643091797828674,1.0,1.0006163120269775,2.0281875080359164,0.39435440482708806,0.24353701244990228,-0.5101512456303574,-0.19861517644287235,0.1851019263267517,0.22246555984020233,0.23341579735279083,1.7507572776670732,0.41275823158172414,0.18146281304170367,-0.7145908662279684,-0.1772276517543288,0.17515891790390015,0.11782398819923401,0.21465946733951569,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_16-49-45 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_16-49-45 (3).pth
